	kingdom	phylum	class	order	family	genus	species
Otu17973	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Clavulina	
Otu17974	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	
Otu17975	Fungi	Basidiomycota	Agaricomycetes	Russulales	Lachnocladiaceae	Dichostereum	Dichostereum_boidinii
Otu17976	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	unidentified	unidentified
Otu17977	Fungi						
Otu17978	Fungi						
Otu17979	Fungi						
Otu17980	Fungi	Ascomycota					
Otu17981	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu17982	Fungi						
Otu17983	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu17984	Fungi						
Otu17985	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu17986	Fungi						
Otu17987	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora_chaetospira
Otu17988	Fungi						
Otu17989	Fungi						
Otu17990	Fungi						
Otu17991	Fungi						
Otu17992	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae		
Otu17993	Fungi						
Otu17994	Fungi						
Otu17995	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu17996	Fungi	Rozellomycota	unidentified	unidentified	unidentified	unidentified	unidentified
Otu17997	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Lepiota	
Otu17998	Fungi						
Otu17999	Fungi						
Otu18000	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae		
Otu18001	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	unidentified	unidentified
Otu18002	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Phaeotremellaceae	Phaeotremella	unidentified
Otu18003	Fungi	Ascomycota	Sordariomycetes	Xylariales	unidentified	unidentified	unidentified
Otu18004	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae		
Otu18005	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18006	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Ramicandelaber	Ramicandelaber_fabisporus
Otu18007	Fungi						
Otu18008	Fungi						
Otu18009	Fungi						
Otu18010	Fungi	Basidiomycota					
Otu18011	Fungi						
Otu18012	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Ramophialophora	unidentified
Otu18013	Fungi						
Otu18014	Fungi						
Otu18015	Fungi	Rozellomycota	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18016	Fungi						
Otu18017	Fungi						
Otu18018	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18019	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18020	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Rhynchogastrema	
Otu18021	Fungi						
Otu18022	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18023	Fungi						
Otu18024	Fungi	Basidiomycota	Agaricomycetes	unidentified	unidentified	unidentified	unidentified
Otu18025	Fungi						
Otu18026	Fungi						
Otu18027	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18028	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18029	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18030	Fungi	Ascomycota					
Otu18031	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
Otu18032	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18033	Fungi						
Otu18034	Fungi						
Otu18035	Fungi	Ascomycota	Sordariomycetes				
Otu18036	Fungi	Ascomycota	Sordariomycetes				
Otu18037	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	unidentified
Otu18038	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Hohenbuehelia	
Otu18039	Fungi						
Otu18040	Fungi						
Otu18041	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chaetosphaeria	unidentified
Otu18042	Fungi						
Otu18043	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18044	Fungi						
Otu18045	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18046	Fungi						
Otu18047	Fungi	Ascomycota					
Otu18048	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18049	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18050	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	
Otu18051	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	
Otu18052	Fungi						
Otu18053	Fungi						
Otu18054	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Bankeraceae	Hydnellum	unidentified
Otu18055	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria_pullei
Otu18056	Fungi	Basidiomycota	Agaricomycetes				
Otu18057	Fungi						
Otu18058	Fungi						
Otu18059	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Omphalina	
Otu18060	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvariella	unidentified
Otu18061	Fungi	Ascomycota	Sordariomycetes				
Otu18062	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18063	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18064	Fungi						
Otu18065	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18066	Fungi						
Otu18067	Fungi						
Otu18068	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18069	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	unidentified	unidentified
Otu18070	Fungi						
Otu18071	Fungi	Ascomycota	Sordariomycetes	Pleurotheciales	Pleurotheciaceae	unidentified	unidentified
Otu18072	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
Otu18073	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18074	Fungi	Ascomycota					
Otu18075	Fungi						
Otu18076	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	unidentified
Otu18077	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	unidentified
Otu18078	Fungi						
Otu18079	Fungi						
Otu18080	Fungi						
Otu18081	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Nemania	Nemania_diffusa
Otu18082	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18083	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	Genolevuria_armeniaca
Otu18084	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	Trechispora_cohaerens
Otu18085	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	
Otu18086	Fungi						
Otu18087	Fungi						
Otu18088	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18089	Fungi						
Otu18090	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_hyalina
Otu18091	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Hypomyces	unidentified
Otu18092	Fungi						
Otu18093	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18094	Fungi	Ascomycota					
Otu18095	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18096	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
Otu18097	Fungi						
Otu18098	Fungi						
Otu18099	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18100	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum_vesterholtii
Otu18101	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae		
Otu18102	Fungi						
Otu18103	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae		
Otu18104	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	unidentified
Otu18105	Fungi						
Otu18106	Fungi						
Otu18107	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Hebeloma	
Otu18108	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
Otu18109	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	unidentified
Otu18110	Fungi	Ascomycota	Leotiomycetes	Helotiales			
Otu18111	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor_moelleri
Otu18112	Fungi						
Otu18113	Fungi	Ascomycota	Sordariomycetes	unidentified	unidentified	unidentified	unidentified
Otu18114	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18115	Fungi						
Otu18116	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18117	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18118	Fungi						
Otu18119	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Deconica	Deconica_citrispora
Otu18120	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
Otu18121	Fungi						
Otu18122	Fungi						
Otu18123	Fungi						
Otu18124	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	unidentified	unidentified
Otu18125	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Gymnopilus	
Otu18126	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
Otu18127	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18128	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Coniochaeta_rosae
Otu18129	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia_africana
Otu18130	Fungi						
Otu18131	Fungi	Basidiomycota	Agaricomycetes				
Otu18132	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	unidentified
Otu18133	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18134	Fungi						
Otu18135	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18136	Fungi						
Otu18137	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18138	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18139	Fungi	Rozellomycota	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18140	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	unidentified	unidentified
Otu18141	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
Otu18142	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae		
Otu18143	Fungi	Ascomycota					
Otu18144	Fungi						
Otu18145	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	unidentified	unidentified	unidentified
Otu18146	Fungi	Ascomycota	Lecanoromycetes	unidentified	unidentified	unidentified	unidentified
Otu18147	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Cuphophyllus	Cuphophyllus_virgineus
Otu18148	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18149	Fungi						
Otu18150	Fungi	Ascomycota					
Otu18151	Fungi						
Otu18152	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
Otu18153	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	unidentified
Otu18154	Fungi	Basidiomycota	Agaricomycetes				
Otu18155	Fungi						
Otu18156	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
Otu18157	Fungi						
Otu18158	Fungi						
Otu18159	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Antrodia	Antrodia_ramentacea
Otu18160	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae		
Otu18161	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18162	Fungi						
Otu18163	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	unidentified	unidentified
Otu18164	Fungi						
Otu18165	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
Otu18166	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Alnicola	unidentified
Otu18167	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18168	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18169	Fungi						
Otu18170	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18171	Fungi						
Otu18172	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	
Otu18173	Fungi	Basidiomycota	Agaricomycetes				
Otu18174	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18175	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiales_fam_Incertae_sedis	Cyrenella	Cyrenella_elegans
Otu18176	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified
Otu18177	Fungi	Ascomycota	Pezizomycetes	Pezizales			
Otu18178	Fungi						
Otu18179	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_appendiculata
Otu18180	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae		
Otu18181	Fungi	Basidiomycota	Agaricomycetes	Corticiales			
Otu18182	Fungi						
Otu18183	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Entoleuca	Entoleuca_mammata
Otu18184	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Ramicandelaber	Ramicandelaber_fabisporus
Otu18185	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	Paraphaeosphaeria_verruculosa
Otu18186	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Meliniomyces	unidentified
Otu18187	Fungi						
Otu18188	Fungi						
Otu18189	Fungi						
Otu18190	Fungi						
Otu18191	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	unidentified
Otu18192	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	Trechispora_hymenocystis
Otu18193	Fungi						
Otu18194	Fungi	Ascomycota					
Otu18195	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18196	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetales_fam_Incertae_sedis	Trichaptum	Trichaptum_biforme
Otu18197	Fungi						
Otu18198	Fungi	Basidiomycota	Agaricomycetes				
Otu18199	Fungi						
Otu18200	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	
Otu18201	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
Otu18202	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_eureka
Otu18203	Fungi	Ascomycota	Sordariomycetes				
Otu18204	Fungi						
Otu18205	Fungi	Ascomycota	Sordariomycetes				
Otu18206	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	unidentified	unidentified
Otu18207	Fungi						
Otu18208	Fungi						
Otu18209	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Termitomyces	Termitomyces_microcarpus
Otu18210	Fungi						
Otu18211	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18212	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18213	Fungi	Ascomycota					
Otu18214	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
Otu18215	Fungi						
Otu18216	Fungi						
Otu18217	Fungi						
Otu18218	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
Otu18219	Fungi						
Otu18220	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18221	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	unidentified
Otu18222	Fungi						
Otu18223	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18224	Fungi						
Otu18225	Fungi						
Otu18226	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	unidentified
Otu18227	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
Otu18228	Fungi						
Otu18229	Fungi						
Otu18230	Fungi						
Otu18231	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Trichomerium	Trichomerium_dioscoreae
Otu18232	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18233	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	Knufia_endospora
Otu18234	Fungi						
Otu18235	Fungi						
Otu18236	Fungi						
Otu18237	Fungi	Ascomycota					
Otu18238	Fungi						
Otu18239	Fungi						
Otu18240	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phlebiopsis	unidentified
Otu18241	Fungi						
Otu18242	Fungi	Ascomycota	Orbiliomycetes	unidentified	unidentified	unidentified	unidentified
Otu18243	Fungi						
Otu18244	Fungi						
Otu18245	Fungi						
Otu18246	Fungi						
Otu18247	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	Orbilia_aurantiorubra
Otu18248	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Parasola	unidentified
Otu18249	Fungi						
Otu18250	Fungi						
Otu18251	Fungi						
Otu18252	Fungi	Ascomycota	Sordariomycetes				
Otu18253	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	unidentified
Otu18254	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18255	Fungi						
Otu18256	Fungi	Basidiomycota	Agaricomycetes				
Otu18257	Fungi						
Otu18258	Fungi						
Otu18259	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	unidentified
Otu18260	Fungi						
Otu18261	Fungi						
Otu18262	Fungi	Ascomycota	Sordariomycetes	Sordariales			
Otu18263	Fungi						
Otu18264	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Pellidiscus	Pellidiscus_pallidus
Otu18265	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
Otu18266	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18267	Fungi	Basidiomycota					
Otu18268	Fungi						
Otu18269	Fungi						
Otu18270	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18271	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18272	Fungi						
Otu18273	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Hypomyces	Hypomyces_albidus
Otu18274	Fungi						
Otu18275	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae	Porodiplodia	Porodiplodia_vitis
Otu18276	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18277	Fungi						
Otu18278	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18279	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18280	Fungi						
Otu18281	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18282	Fungi						
Otu18283	Fungi						
Otu18284	Fungi	Ascomycota	Sordariomycetes				
Otu18285	Fungi						
Otu18286	Fungi	Ascomycota					
Otu18287	Fungi						
Otu18288	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18289	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	Coprinopsis_lagopus
Otu18290	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	unidentified
Otu18291	Fungi	Ascomycota	Xylonomycetes	Symbiotaphrinales	Symbiotaphrinaceae	Symbiotaphrina	Symbiotaphrina_buchneri
Otu18292	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	unidentified
Otu18293	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	unidentified	unidentified
Otu18294	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	unidentified
Otu18295	Fungi						
Otu18296	Fungi						
Otu18297	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18298	Fungi	Ascomycota					
Otu18299	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariales_fam_Incertae_sedis	Fusidium	unidentified
Otu18300	Fungi						
Otu18301	Fungi						
Otu18302	Fungi	Glomeromycota	Glomeromycetes				
Otu18303	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18304	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Otu18305	Fungi						
Otu18306	Fungi						
